tau,P_excited_N_1,P_excited_N_2,P_excited_N_3,P_excited_N_4,P_excited_N_5,P_excited_N_6
0.0721442885771543,0.6486474974846025,1.2340554706051905,1.7489952177567336,2.187505107612981,2.54544825008751,2.8209721319757803
0.07615230460921843,0.6332348286756935,1.1987797392780208,1.689173553141353,2.098616403867049,2.423596635580246,2.6633601134782983
0.08016032064128256,0.6181883845784911,1.1643247816044648,1.6308144790183254,2.01216874466249,2.3056875584774144,2.5119095355578485
0.08416833667334668,0.6034994665609977,1.1306874770117348,1.5739415004426807,1.928236429681887,2.1918645289744094,2.366830721248655
0.08817635270541081,0.5891595792899476,1.0978633821947859,1.5185718754545179,1.8468767427215487,2.0822335852465104,2.228262161633158
0.09218436873747494,0.5751604275089608,1.0658468445283966,1.4647170697973464,1.7681311308450292,1.9768660658907118,2.096276944722832
0.09619238476953906,0.5614939104678804,1.0346310664897072,1.4123832257410383,1.6920263902974526,1.8758015195353437,1.9708893830838394
0.1002004008016032,0.5481521233911107,1.0042081549913433,1.361571569025529,1.61857586630993,1.7790506149732412,1.8520617431868363
0.10420841683366733,0.5351273584755173,0.9745692873689581,1.31227882795009,1.5477806252378128,1.6865981233030203,1.739710892984938
0.10821643286573146,0.5224120830434348,0.9457049150828567,1.2644976793348264,1.4796305983830138,1.5984058114423823,1.633714726053683
